GRID_ID,Mean_Biomass,SD_Biomass,Mean_SWF,Mean_SHDI,SD_SHDI,Mean_Elev,Mean_Slope,Mean_Aspect,Mean_Temp,Mean_Rs,Mean_P,Mean_Soil_pote,SD_Rs,SD_P,SD_Temp,SD_Soil_pote,SD_Elev,SD_Aspect,SD_Slope,Mean_Bulk_Dens,SD_Bulk_Dens,Mean_Ca_Exg,SD_Ca_Exg,Mean_Clay,SD_Clay,Mean_Sand,SD_Sand,Mean_Silt,SD_Silt
AU-33,503.26,243.11,1.02,1.09,0.88,259.86,6.76,169.74,22.92,256.88,1.38,58.82,0.98,0.05,0.4,6.25,9.02,105.45,5.33,1.1518,0.6227,16.841,15.466,28.185,29.816,23.307,23.337,38.409,32.885
AU-4,574.23,304.86,0.38,1.01,0.91,435.68,24.41,192.6,0,0,0,44.76,0.48,0.05,0.07,5.37,36.21,102.78,20.48,1.0901,0.6185,15.774,15.323,28.484,29.253,22.617,21.054,38.01,31.29
AU-5,568.25,277.8,1.26,1.39,1.14,403.16,25.31,182.58,18.08,264.57,4.17,30.56,1.03,0.16,0.58,1.61,39.82,78.54,16.79,1.0775,0.6116,14.914,14.082,27.455,28.822,22.231,21.167,39.515,32.027
AU-6,488.23,253.87,3.5,1.31,1.21,319.78,16.11,211.65,18.54,257.58,2,31.85,0.32,0.17,0.17,2.03,21.43,78.41,14.01,1.1166,0.6062,15.388,14.449,27.422,28.787,20.953,21.003,41.557,33.287
AU-7,521.77,272.08,5.38,1.41,1.21,295.38,12.23,251.21,19.34,263.98,3.05,43.03,1.46,0.01,0.13,17.51,20.88,90.87,8.53,1.1224,0.6058,15.323,14.027,27.075,28.775,21.583,21.626,41.366,33.299
AU-8,536.33,277.63,4.67,1.44,1.06,315.92,14.33,236.49,20.83,266.97,3.03,53.42,0.57,0.08,0.13,18.16,32.66,92.6,9.12,1.11,0.6069,15.078,13.843,29.004,29.498,20.556,20.578,40.329,32.963
AU-9,554.48,283.13,1.62,1.31,1.09,309.4,14.29,163.28,19.55,267.86,2,32.95,0.59,0.08,0.28,1.6,19.59,125.59,11.36,1.1138,0.6073,15.811,15.119,30.079,30.087,20.813,21.236,39.071,32.517
AV-10,519.16,247.37,1.22,1.25,0.89,337.91,12.49,208.39,19.04,230.16,3.21,49.41,0.61,0.07,0.17,18.37,18.17,99.8,8.66,1.1122,0.6055,14.884,14.348,27.633,28.374,21.085,21.213,41.145,32.677
AV-11,552.28,298.18,1.27,1.44,1.13,312.74,16.54,213.12,19.61,268.92,3.04,67.75,1.26,0.44,0.58,8.26,25.54,105.15,10.6,1.1283,0.6094,15.456,13.917,26.378,27.695,19.9,19.718,43.491,33.247
AV-12,511.42,264.51,2.91,1.25,1.13,265.32,10.77,182.05,19,259.83,2.68,68.91,0.49,0.27,0.5,3.58,17.07,104.32,7.96,1.1603,0.6166,15.777,13.891,27.23,29.613,20.805,21.334,42.698,33.925
AV-13,530.12,261.66,3.07,1.36,1.2,301.71,19.63,170.33,19.38,237.89,1.74,68.11,1.82,0.35,0.24,4.22,28.02,126.96,13.73,1.1527,0.6178,15.02,13.861,27.888,30.354,20.715,21.409,42.284,33.899
AV-14,578.46,203.63,0.21,1.04,0.92,336.48,15.11,174,18.46,262.24,2.87,66.94,0.76,0.14,0.07,5.66,20.13,95.22,9.9,1.1339,0.6249,14.948,13.886,27.24,29.458,20.987,21.188,42.149,33.519
AV-15,515.74,260.37,0.11,1.23,1.07,303.42,8.45,187.06,19.17,264.02,2.68,64.45,0.87,0.09,0.27,2.36,8.31,108.32,6.64,1.1357,0.6253,15.652,14.904,28.494,29.706,19.119,20.891,43.735,34.537
AV-16,497.07,236.83,0.75,1.22,1,339.86,15.04,191.46,18.69,251,3.26,63.74,0.43,0.16,0.23,2.21,19.72,121.32,11.96,1.1329,0.6164,16.807,16.361,27.86,29.323,18.87,19.627,43.305,34.094
AV-17,513.96,253.69,2.23,1.43,1.18,357.04,18.1,213.73,19.05,263.26,2.82,63.94,0.21,0.11,0.04,4.06,27.57,103.15,13.99,1.1276,0.6173,17.75,17.077,28.993,29.986,19.904,20.327,40.966,33.464
AV-18,493.17,226.81,1.28,1.02,0.88,320.25,13.53,167.93,18.67,260.42,2.76,67.08,0.29,0.21,0.04,5.38,22.17,93.87,11.59,1.1609,0.6161,15.886,15.046,28.501,30.075,20.621,21.363,41.247,33.754
AV-19,499.52,254.38,3.33,1.38,1.26,315.18,16.33,159.48,19.07,251.32,2.41,69.89,0.57,0.1,0.26,2.64,24.78,120.17,11.31,1.1562,0.6144,15.527,15.128,29.213,30.631,19.644,20.664,41.478,33.783
AV-20,505.21,228.91,1.34,1.08,0.86,341.3,7.61,175.58,18.85,261.12,3.11,66.85,1.61,0.18,0.16,6,10.29,122.26,5.45,1.1608,0.6116,15.257,14.777,27.492,28.721,21.62,21.616,40.753,33.226
AV-21,499.1,254.63,1.36,1.33,1,377.69,9.02,210.68,18.42,253.83,2.72,71.53,0.79,0.06,0.21,3.11,16.86,125.66,7.09,1.1478,0.6111,14.755,13.681,27.781,29.442,23.927,23.264,38.162,32.908
AV-22,526.41,233.71,0.3,1.23,1.08,375.93,16.64,196.54,20.31,267.68,1.93,67.71,0.39,0.16,0.46,4.39,20.04,107.28,11.62,1.1237,0.6195,15.181,14.148,27.801,29.62,25.045,23.576,36.809,32.448
AV-23,518.82,198.36,1.97,1.29,1.1,369.74,19.44,219.77,0,0,0,66.53,0.65,0.21,0.32,8,29.57,90.38,13.37,1.121,0.6123,14.324,13.473,28.115,29.619,23.215,22.013,37.855,32.336
AV-24,519.34,216.65,5.01,1.56,1.44,324.98,29.96,194.12,19.49,257.13,2.5,31.99,0.58,0.37,0.44,2.2,39.75,96.75,22.25,1.1348,0.6142,14.888,13.61,27.883,29.308,22.117,21.53,40.009,32.894
AV-25,464.81,230.39,1.17,1.27,0.99,338.68,17.76,192.01,20.6,263.34,2.26,40.56,0.81,0.04,0.55,12.75,23.57,103.71,10.45,1.1422,0.6092,15.305,14.069,28.146,29.535,23.364,22.393,38.391,32.623
AV-26,453.52,236.69,5.69,1.71,1.46,249.64,16.32,198.92,20.02,255.51,2.98,35.95,1.17,0.12,0.22,9.47,33.89,93.43,11.6,1.1149,0.6147,15.445,13.539,27.465,29.085,20.301,20.575,42.266,33.458
AV-27,484.6,255.49,1.28,1.43,1.12,246.58,9.11,165.6,19.86,263.02,2.73,37.65,1.02,0.11,0.19,7.44,11.38,111.52,7.74,1.1416,0.62,15.926,14.256,28.457,30.327,23.925,23.822,37.704,33.125
AV-28,477.31,233.15,0.68,1.04,0.95,245.16,6.87,179.13,20.42,263.92,1.73,58.65,1.39,0.04,0.26,3.08,6.81,108.93,6.06,1.1546,0.6264,16.207,14.276,28.37,30.28,25.298,25.075,36.406,33.229
AV-29,484.7,211.76,0.53,1.46,1.18,250.72,9.96,196.56,0,0,0,58.38,0.89,0.06,0.09,1.98,15.65,97.53,7.11,1.1307,0.6238,16.089,14.839,27.51,29.864,23.329,23.938,40.202,33.692
AV-30,491.42,241.86,3.46,1.16,1.01,227.02,4.88,209.54,21.3,264.81,2.03,57.51,0.46,0.02,0.21,3.05,4.25,103.47,3.1,1.1661,0.6253,16.541,14.978,28.213,29.967,23.591,24.33,38.705,33.604
AV-31,503.51,250.78,2.38,1.23,1.1,227.59,6.04,211.48,20.57,267.01,1.23,57.28,1.7,0.12,0.32,3.51,5.78,105.83,4.75,1.1597,0.6275,16.699,15.288,28.84,30.841,24.978,24.846,36.618,33.396
AV-32,494.75,255.1,4.78,1.11,0.87,238.58,6.55,222.83,21.04,255.52,2.34,57.5,2.33,0.03,0.31,3.58,10.51,120.66,4.39,1.1554,0.6221,17.028,15.466,29.538,30.509,24.163,23.96,36.108,32.942
AV-33,525.49,217.18,1.99,1.23,0.79,254.98,6.56,205.31,20.17,268.45,1.88,58.73,3.15,0.04,0.51,3.73,7.76,114,5.57,1.1469,0.6154,17.183,16.148,28.396,29.896,23.047,22.141,37.902,32.808
AV-34,501.66,249.43,3.79,1.4,1.01,253.07,7.31,182.84,20.06,265.81,1.76,59.69,3.51,0.04,0.44,1.82,9.39,95.17,5.69,1.1382,0.6187,17.007,15.442,28.386,29.507,22.737,21.807,37.962,32.528
AV-5,901.91,154.83,0.48,0.89,0.73,478.7,27.08,198.89,0,0,0,0,0,0,0,0,25.9,87.27,15.07,1.0944,0.6172,17.277,16.96,28.408,28.858,23.601,21.283,36.708,30.11
AV-6,544.79,293.7,2.7,1.42,1.06,358.7,13.53,165.06,17.59,264.08,1.5,37.88,1.97,0.13,0.09,11.55,27.1,56.39,7.85,1.096,0.607,15.409,15.187,26.619,26.92,22.038,20.951,40.461,32.309
AV-7,520.59,242.76,1.87,1.4,1.13,342.41,16.76,219.62,17.48,257.45,2.46,32.37,2.52,0.02,0.25,4.05,18.02,113.23,11.18,1.1127,0.6061,15.18,14.598,27.456,27.876,21.707,21.092,40.496,32.413
AV-8,529.69,259.9,0.46,1.21,0.99,363.41,11.21,210.43,18.52,264.4,1.7,44.73,1.66,0.1,0.33,14.9,13.18,94.97,7.97,1.12,0.6061,15.499,14.97,28.965,28.579,20.389,20.101,39.816,31.982
AV-9,527.26,256.96,2.06,1.43,1.22,318.62,11.24,193.33,18.64,264.88,2.53,35.27,0.27,0.06,0.12,7.5,15.13,91,9.19,1.1177,0.606,15.426,14.936,29.131,29.379,21.27,21.328,39.431,32.577
AW-10,503.38,218.96,0.73,1.36,1.12,369.29,14.24,218.01,18.98,263.84,2.65,69.75,1.81,0.46,0.36,2.81,23.61,96.34,9.98,1.0944,0.6073,14.604,13.732,27.854,28.741,21.333,20.527,40.246,32.333
AW-11,516.7,231.46,3.51,1.43,1.29,316.63,13.73,176.62,19.05,260.8,2.87,68.14,0.9,0.11,0.2,4.96,27.51,68.49,8.45,1.1574,0.6113,15.963,14.654,27.709,28.685,19.993,20.101,42.03,33.286
AW-12,507.46,256.94,3.34,1.36,1.08,266.69,11.06,195.38,18.81,267.03,2.89,59.1,0.21,0.15,0.49,4.15,14.08,102.35,9.71,1.1741,0.6231,16.123,14.602,27.136,29.939,21.164,22.5,42.846,34.335
AW-13,542.74,287.83,3.41,1.31,1.19,285.11,17.63,164.39,19.09,271.27,3.14,58.3,0.78,0.26,0.26,3.03,18.2,120.8,12.39,1.1725,0.6231,15.498,14.316,27.805,30.396,21.767,22.778,41.692,34.058
AW-14,511.51,267.54,1.77,1.22,1.05,295.42,9.34,174.78,18.54,260.49,2.89,58.82,1.24,0.12,0.28,2.87,9.72,107.01,7.5,1.1792,0.6285,16.678,16.018,28.245,30.118,20.983,22.535,41.888,34.117
AW-15,500.26,251.56,0.86,1.2,0.97,315.76,10.9,190.01,18.44,261.52,2.37,62.73,1.11,0.18,0.35,2.44,17.39,124.62,10.49,1.1693,0.6192,15.969,15.168,27.628,29.126,20.186,21.388,42.641,34.186
AW-16,519.26,309.25,2.23,1.35,0.98,366.37,15.76,190.48,17.79,258.65,1.85,62.99,1.2,0.12,0.22,3.09,18.34,117.94,13.63,1.1517,0.6129,17.007,15.962,28.688,29.895,19.559,19.881,41.537,33.593
AW-17,542.74,293.34,4.34,1.39,1.23,322.13,13.71,189.78,19.19,261.76,3.26,60.41,0.57,0.16,0.13,3.75,17.24,98.37,12.69,1.1399,0.6223,17.148,16.551,28.329,30.203,21.221,21.902,40.836,33.7
AW-18,461.59,240.08,4.94,1.38,1.22,306.32,13.77,191.18,17.48,255.38,2.55,65.01,0.8,0.06,0.3,5.46,17.26,101.97,11.67,1.1505,0.6203,16.005,15.275,27.589,29.97,22.565,23.478,40.982,33.811
AW-19,512.53,260.06,1.62,1.37,1.17,328.23,15.18,190.46,18.6,278.44,1.21,70.71,1.48,0.17,0.25,2.37,24.84,129.68,10.95,1.1496,0.6169,15.069,14.144,26.908,28.869,23.039,22.681,40.338,32.957
AW-20,502.38,198.31,0.68,1.41,1.19,364.33,13.95,191.67,18.62,264.79,1.24,69.41,1.29,0.05,0.19,3.54,15.54,120.88,11.01,1.1296,0.6139,14.461,13.77,27.172,29.331,23.48,23.134,39.487,33.253
AW-21,483.31,244.44,0.91,1.29,0.84,371.63,10.17,147.13,19.27,253.27,3.18,69.18,1.99,0.16,0.12,3.6,20.99,100.45,7.48,1.1349,0.6133,14.41,13.684,27.867,29.948,25.563,24.311,36.554,32.569
AW-22,577.43,184.64,1.14,1.19,0.99,386.48,10.98,167.89,0,0,0,69.46,0.73,0.2,0.19,2.72,13.1,107.93,7.33,1.1425,0.6154,14.402,13.469,27.267,29.448,26.732,25.019,36.185,32.493
AW-23,515.84,258.2,2.13,1.11,1,350.34,18.34,189.1,19.41,272.51,1.56,62.26,1.25,0.42,0.12,1.85,21.38,94.97,14.06,1.1468,0.6088,14.808,13.792,26.644,28.5,23.393,22.363,39.748,32.733
AW-24,479.11,248.54,1.8,1.22,0.96,341.7,17.43,172.89,18.71,256.7,1.73,54.38,1.58,0.03,0.12,16.44,18.08,125.91,12.73,1.1541,0.6091,14.902,14.024,26.364,28.468,25.921,23.464,37.887,32.279
AW-25,495.38,242.98,2.42,1.03,0.88,328.7,14.82,181.29,18.9,257.18,2.05,59.04,1.86,0.12,0.34,2.71,26.64,74.54,8.54,1.1394,0.6053,14.377,13.064,26.073,28.237,24.085,22.704,39.842,32.938
AW-26,498.1,234.22,7.98,1.68,1.58,241.69,17.52,174.93,20.84,242.27,5.1,35.05,1.32,0.1,0.34,5.6,25.01,102.89,13.54,1.1117,0.6133,15.411,13.768,27.1,29.421,22,22.503,41.562,33.731
AW-27,492.59,252.07,2.55,1.31,1.07,236.58,6.58,188.09,19.98,258.91,3.65,49.8,0.37,0.05,0.15,10.84,11.18,99.61,4.72,1.1626,0.6282,15.925,13.988,27.869,30.301,25.754,25.865,37.052,33.452
AW-28,496.75,258.54,0.63,1.06,0.94,243.7,7.64,186.88,21.39,260.6,4.52,61.23,1.77,0.21,0.24,1.79,9.01,119.44,6.41,1.1522,0.6243,15.923,14.206,28.341,30.148,23.84,23.997,38.067,33.27
AW-29,469.22,241.64,1.05,1.01,0.92,261.61,9.71,183.62,21.27,262.93,1.43,59.46,0.61,0.1,0.08,2.15,12.55,109.58,7.27,1.1389,0.6197,15.544,14.345,28.476,29.972,21.177,21.665,40.25,33.392
AW-30,466.6,249.37,4.76,1.34,1.19,246.58,7.85,213.11,20.89,259.95,2.07,55.25,1.07,0.15,0.35,4.07,9.43,103.84,6.22,1.1492,0.6165,15.966,14.747,28.223,29.66,21.5,22.016,40.023,33.601
AW-31,488.23,253.81,3.79,1.19,0.94,255.11,7.17,210.22,19.68,256.39,3.41,59.31,2.13,0.07,0.4,1.99,10.8,107.64,5.57,1.1603,0.6147,16.198,15.016,29.162,30.384,22.984,23.225,37.988,33.483
AW-32,508.81,259.98,2.88,1.36,1.1,273.99,9.43,207.1,20.1,275.41,2.26,61.15,1.83,0.03,0.17,2.85,12.34,114.79,8.15,1.1512,0.6171,16.383,16.057,29.669,30.814,24.255,23.269,35.984,32.249
AW-33,528.24,239.98,4.7,1.4,1.04,266.99,10.74,198.09,20.22,280.9,2.03,59.62,3.16,0.03,0.31,3.46,8,113.09,8.64,1.1561,0.6156,16.521,15.673,28.783,30.284,23.678,22.927,37.356,33.014
AW-34,507.79,259.08,3.77,1.38,1.14,262.39,11.48,215.62,20.93,273.36,1.52,62.22,2.52,0.06,0.53,2.98,14.71,101.53,8.44,1.1391,0.6143,15.332,14.239,26.429,29.695,24.617,22.905,39.409,32.878
AW-6,565.75,287.46,2.51,1.15,1.04,354.5,20.15,203.76,17.41,272.7,2.33,49.18,0,0,0,13.75,24.59,111.11,12.52,1.0998,0.6044,15.59,15.445,27.004,27.341,22.012,21.205,40.56,32.511
AW-7,563.27,292.35,0.87,1.42,1.22,362.03,11.78,197.94,18.1,268.93,2.81,60.89,1.95,0.06,0.19,7.43,13.95,103.69,8.08,1.113,0.605,15.493,14.711,27.916,28.019,22.642,21.496,38.518,31.314
AW-8,559.53,280.94,2.11,1.43,1.18,342.97,16.1,187.01,18.94,276.76,1.66,62.46,1.62,0.07,0.2,1.54,17.83,107.46,12.72,1.098,0.6086,14.81,14.605,28.097,28.643,22.091,21.548,39.371,32.231
AW-9,548.4,226.46,1.11,1.27,1.07,381.85,14.71,214.42,18.8,260.05,1.63,47.63,1.4,0.1,0.2,17.9,22.25,112.9,11.12,1.0613,0.6107,14.61,14.244,28.019,28.932,23.187,22.251,38.254,31.963
AX-10,552.87,268.07,0.81,1.07,0.92,373.89,13.04,156.6,19.5,207.93,2.37,65.3,0.57,0.19,0.09,5.54,19.04,97.26,9.44,1.0998,0.6128,14.64,13.827,26.977,27.847,23.302,21.886,38.841,31.988
AX-11,538.4,153.84,2.54,1.4,1.04,335.97,23.06,199.81,19,265.14,3.4,63.53,1.3,0.22,0.27,4.85,34.11,93.12,16.27,1.0914,0.6124,15.252,15.138,27.6,28.721,20.971,21.003,41.367,33.034
AX-12,551.81,252.67,2.02,1.39,0.99,338.26,15.41,226.2,18.53,277.22,1.57,62.38,1.79,0.19,0.15,6.63,25,85.45,10.84,1.1364,0.6232,15.459,14.896,26.445,28.032,21.318,21.242,42.449,33.541
AX-13,526.25,264.75,2.54,1.32,1.12,293.82,13,187.05,18.7,267.47,2.04,59.1,1.4,0.49,0.24,5.22,18.07,84.93,11.57,1.1726,0.6232,15.509,14.12,26.942,29.547,21.209,21.947,42.702,33.976
AX-14,500.2,256.35,1.58,1.47,1.03,293.72,13.71,194.13,18.24,266.3,1.92,59.56,0.66,0.17,0.14,2.92,17.63,125.5,12.97,1.1646,0.6239,16.631,15.618,28.169,30.133,20.57,21.816,42.068,34.133
AX-15,507.76,263.41,5.24,1.47,1.31,315.58,14.42,196.61,17.99,249.48,2.9,61.44,0.8,0.17,0.25,2.85,26.96,107.78,12.28,1.1563,0.6185,15.465,14.802,28.103,29.599,20.406,21.105,41.835,33.721
AX-16,554.96,300.99,1.51,1.38,1.08,349.58,13.59,200.7,18.23,269.43,2.68,63.03,0.66,0.14,0.24,1.71,25.61,130.96,12.12,1.1545,0.6167,16.28,15.789,28.09,29.562,20.995,21.078,41.024,33.425
AX-17,590.72,272.49,3.43,1.41,1.25,373.77,20.15,220.74,17.92,262.68,4.51,61.53,2.3,0.09,0.15,2.74,34.85,91.13,15.48,1.1052,0.6193,16.731,16.042,28.82,30.022,21.439,21.382,39.403,33.122
AX-18,483.6,257.24,4.83,1.13,0.95,326.24,10.28,193.97,18.18,273.97,2.11,62.73,2.34,0.15,0.25,2.82,14.09,81.11,7.89,1.1245,0.6187,16.759,16.354,28.128,29.983,23.025,22.982,39.397,33.331
AX-19,520.38,260.94,1.2,1.07,0.94,305.19,10.58,180.47,17.54,255.77,3.28,66.84,2.67,0.1,0.32,6.31,9.94,114.48,8.32,1.1563,0.6189,14.511,13.586,26.734,28.691,22.704,23.024,41.238,33.438
AX-20,524.13,268.75,1.78,1.25,0.96,339.52,15.2,158.88,18.08,267.42,2.38,68.45,2.8,0.06,0.41,3.32,24.07,132.59,11.14,1.1464,0.6136,14.938,14.075,27.57,29.251,23.815,22.733,38.408,32.547
AX-21,529.18,103.5,0.25,1.28,0.69,381.1,12.48,185.17,19.28,266.11,2.58,69.45,2.53,0.13,0.26,3.63,13.42,97.55,8.73,1.1272,0.6189,14.523,14.154,27.921,29.906,24.173,24.048,38.402,33.606
AX-22,504.19,233.09,1.76,1.38,1.2,359.34,14.82,182.58,0,0,0,68.6,1.6,0.22,0.23,4.35,12.81,114.71,12.37,1.1392,0.621,14.023,13.174,27.375,29.524,28.456,25.482,34.402,32.143
AX-23,507.19,216.39,1.36,1.36,1,353.18,13.93,176.43,18.79,269.31,2.04,64.83,0.92,0.37,0.19,2.66,12.52,101.5,9.41,1.1323,0.6203,14.314,13.422,26.404,28.922,26.542,24.491,37.211,32.528
AX-24,471.23,239.03,1.49,1.05,0.87,345.36,11.78,234.07,18.3,254.42,3.57,67.54,1.29,0.03,0.15,3.29,21.37,109.29,8.58,1.1448,0.6132,15.021,13.828,25.759,27.902,25.923,23.883,38.479,32.578
AX-25,505.81,257.4,0.59,1.11,0.84,370.76,16.81,191.29,19.43,271.2,1.74,64.22,1.08,0.03,0.14,4.56,25.07,98.17,10.35,1.1356,0.6068,15.354,14.216,27.973,29.563,23.36,22.582,38.325,32.728
AX-26,489.65,242.92,4.13,1.19,0.96,262.12,15.06,182.16,18.76,260.99,2.45,51.13,2.57,0.1,0.23,10.32,26.72,74.01,10.67,1.1504,0.6155,15.467,14.457,27.892,29.701,22.483,22.691,40.156,33.551
AX-27,557.7,261.47,1.87,1.39,1.18,242.17,12.03,173.68,0,0,0,39.94,2.1,0.03,0.22,7.38,17.9,119.76,11.18,1.1302,0.623,15.142,13.654,27.561,29.756,23.287,23.916,39.465,33.673
AX-28,481.07,255.96,0.96,1.11,0.94,254.79,8.6,178.33,19.99,264.24,2.15,55.98,2.02,0.11,0.16,5.25,8.68,113.61,7.31,1.1547,0.623,15.659,13.922,28.632,29.926,22.097,22.923,39.773,33.516
AX-29,491.19,239.47,1.29,1.4,1.04,263.49,7.55,192.28,22.09,266.25,1.47,60.44,0.96,0.18,0.25,2.33,11.77,126.26,6.73,1.1586,0.6148,14.921,13.654,28.964,29.979,21.127,20.99,39.499,32.978
AX-30,521.45,287.2,4.07,1.35,1.06,276.08,8.04,222.35,21.19,272.27,2.94,60.26,0.93,0.11,0.11,3.57,11.33,102.93,6.31,1.1546,0.6113,14.876,13.559,28.399,29.918,23.044,22.317,38.365,32.923
AX-31,477.35,250.78,4.38,1.37,0.94,276.47,8.67,211.05,19.75,266.24,2.06,59.2,1.43,0.35,0.35,3.95,10.96,108.26,6.51,1.1572,0.6145,15.008,14.712,28.898,30.353,22.876,22.168,37.875,33.467
AX-32,470.43,243.38,1.31,1.11,0.93,288.73,13.42,236.3,21.19,287.57,1.51,63.37,2.23,0.02,0.33,3.94,28.63,113.73,12.63,1.1423,0.6127,15.134,14.329,28.672,30.684,24.075,23.265,37.47,33.241
AX-33,488.15,243.77,2.12,1.36,1.02,300.49,11.52,223.26,20.48,273.86,2.16,64.62,3.43,0.05,0.11,2.7,20.64,82.28,10.92,1.1505,0.6096,14.966,14.48,28.642,30.757,23.663,23.268,37.86,33.305
AX-34,494.78,267.59,3.48,1.37,0.99,275.59,8.91,187.66,21.91,285.63,1.29,62.01,2.68,0.07,0.31,3.43,6.99,108.99,7.07,1.1616,0.6115,15.518,15.354,28.467,30.747,23.985,23.195,38.036,33.192
AX-35,477.53,244.1,1.41,1.26,1.03,280.89,6.87,222.88,21.55,257.4,2.28,57.68,1.06,0.07,0.55,2.41,8.38,112.42,5.19,1.1659,0.6106,15.756,15.33,28.085,30.063,25.239,23.318,37.147,32.645
AX-7,683.73,348.89,0,0.56,0.53,360.21,5.68,198.81,0,0,0,67.5,0,0,0,0,3.57,91.11,3.39,1.1008,0.6073,16.171,15.407,27.191,27.585,24.871,23.764,37.29,31.33
AX-8,890.76,467.95,0.73,1.32,0.97,357.83,9.24,231.43,17.99,279.2,2.14,64.44,0,0,0,2.17,5.96,98.74,7.52,1.1027,0.6092,15.85,15.183,27.546,28.028,23.507,22.595,38.12,31.698
AX-9,570.75,299.07,1.65,1.17,1.06,381.49,9.51,177.72,19.47,260.23,1.38,70.32,0.07,0.1,0.17,2.73,9.77,123.69,6.42,1.105,0.6052,14.511,13.565,27.708,28.341,25.237,23.353,36.312,30.671
AY-10,544.51,281.05,4.68,1.38,1.23,319.11,17.38,190.32,19.17,266.78,2.23,60.51,1.04,0.13,0.27,3.2,24.13,109.28,12.44,1.1209,0.6082,14.493,13.617,26.516,27.52,22.727,21.828,40.348,32.495
AY-11,557.68,287,4.08,1.13,1,336.09,12.18,157.28,18.73,245.78,2.53,69.16,0.98,0.15,0.33,4.73,14.83,103.69,9.27,1.1299,0.6153,15.546,15.248,27.559,28.746,21.139,21.028,41.18,32.978
AY-12,543.97,205.33,4.02,0.85,0.57,302.49,9.53,155.86,18.62,267.47,2.3,69.99,0.9,0.36,0.2,4.76,17.25,87.4,6.29,1.1521,0.6207,15.301,14.546,27.716,28.867,21.275,21.535,41.463,33.361
AY-13,527.34,258.14,7.91,1.31,0.95,285.99,9.88,189.43,18.81,264.95,2.23,59.93,0.83,0.05,0.07,3.02,10.3,118.26,6.63,1.1637,0.6272,15.529,14.244,28.37,29.622,20.702,21.624,41.269,33.668
AY-14,476.58,246.74,1.98,1.09,0.98,337.27,19.73,151.4,21.81,305.03,1.05,65.88,0.64,0.13,0.32,4.48,45.06,126.12,19.51,1.1335,0.6169,15.24,14.636,28.01,29.654,21.301,21.979,41.259,33.624
AY-15,617.45,175.43,1.75,1.16,1.02,415.48,22.84,200.07,19.47,316.95,0.05,62.35,0.81,0.18,0.17,1.39,46.56,117.89,14.42,1.0792,0.6146,14.658,13.958,27.123,28.515,22.938,21.603,39.112,32.36
AY-16,522.68,26.24,0.46,1.23,0.3,476.05,22.63,190.14,0,0,0,0,1.59,0.04,0.31,0,26.77,107.94,17.26,0,0,0,0,0,0,0,0,0,0
AY-17,587.95,280.75,2.84,1.5,1.18,390.76,17.49,192.25,18.76,247.15,3.09,63.14,2.49,0.2,0.23,2.45,48.22,70.56,11.96,1.1157,0.616,14.814,13.85,27.612,28.35,22.696,21.353,38.684,32.24
AY-18,520.86,263.73,1.24,1.13,0.92,316.01,8.39,194.18,16.97,259.43,3.12,64.12,3.97,0.1,0.28,3.04,12.03,91.27,6.76,1.1391,0.62,15.399,15.013,27.874,29.792,23.956,23.02,38.708,32.988
AY-19,512.85,209.61,0.46,1.04,0.83,313.85,8.33,176.7,16.28,267.92,3.14,71.94,4.68,0.19,0.28,4.07,8.8,112.93,5.76,1.1583,0.6173,14.619,14.042,28.042,29.941,25.903,25.09,36.877,32.488
AY-20,547.1,271.7,1.3,1.34,1.14,340.33,14.68,136.9,16.83,279.33,2.36,63.71,5.67,0.15,0.64,4.15,31.91,130.19,10.07,1.1334,0.6135,14.243,13.579,27.57,29.301,24.584,23.181,37.681,32.684
AY-21,528.8,259.85,2.4,1.39,0.99,345.12,17.62,153.47,17.75,273.32,2.53,64.72,2.16,0.2,0.37,4.42,20.81,105.34,12.33,1.1209,0.613,14.571,13.969,26.804,28.989,24.034,22.839,38.952,32.86
AY-22,570.69,246.24,2.04,1.31,1,359.07,16.58,175.74,18.86,278.27,2.02,61.13,1.49,0.32,0.22,3.39,18.94,117.94,12.31,1.1074,0.6188,14.635,13.833,27.481,29.682,24.615,23.5,37.895,32.758
AY-23,534.22,188.15,1.35,1.25,1.04,366.31,16.23,204.93,18.22,263.55,2.33,62.48,1.39,0.21,0.11,4.5,22.91,104.19,11.16,1.1124,0.6183,14.165,13.124,27.057,29.19,23.859,22.987,39.221,33.049
AY-24,518.46,207.53,0.89,1.24,0.94,344.66,22.59,136.94,18.88,221.59,8.32,42.09,1.21,0.03,0.08,15.12,27.55,100.33,14.69,1.1122,0.6145,14.656,13.759,27.161,29.163,23.896,23.075,39.16,33.265
AY-25,522.24,257.23,0.44,1.15,0.85,324.33,18.01,167.94,19.44,274.93,1.88,42.22,1.59,0.07,0.12,12.45,30.3,87.32,11.52,1.1261,0.6134,16.045,15.189,26.503,29.427,23.619,23.307,40.589,33.528
AY-26,493.1,259.42,5.02,1.47,1.36,227.92,10.04,180.74,18.1,269.89,2.72,51.18,1.93,0.06,0.14,4.29,19.13,84.77,7.71,1.1623,0.6255,15.434,14.349,26.909,29.052,23.741,23.907,40.15,33.982
AY-27,478.41,268.76,3.47,1.34,1.21,244.42,10.29,180.87,19.75,277.54,1.6,50.1,1.49,0.02,0.24,3.71,11.77,113.23,9.06,1.1686,0.6223,15.006,13.353,28.358,29.805,22.943,23.096,38.95,33.127
